"loop","Label","Estimate","StandardError","DF","tValue","Probt","Alpha","Lower","Upper"
292,"b53",-0.04102,0.1379,500,-0.3,0.7663,0.05,-0.312,0.23
293,"b03",1.0078,0.5413,500,1.86,0.0632,0.05,-0.05573,2.0713
293,"b13",0.4397,0.5438,500,0.81,0.4192,0.05,-0.6288,1.5082
293,"b23",-0.02058,0.2243,500,-0.09,0.9269,0.05,-0.4613,0.4202
293,"b33",0.02666,0.2194,500,0.12,0.9033,0.05,-0.4045,0.4578
293,"b43",-0.5197,0.3308,500,-1.57,0.1168,0.05,-1.1696,0.1302
293,"b53",0.02641,0.2229,500,0.12,0.9057,0.05,-0.4116,0.4644
294,"b03",1.4697,0.5695,500,2.58,0.0101,0.05,0.3508,2.5886
294,"b13",-0.4555,0.4636,500,-0.98,0.3263,0.05,-1.3663,0.4553
294,"b23",0.01794,0.1945,500,0.09,0.9266,0.05,-0.3643,0.4001
294,"b33",-0.1771,0.3927,500,-0.45,0.6522,0.05,-0.9487,0.5944
294,"b43",-0.3572,0.2833,500,-1.26,0.2079,0.05,-0.9138,0.1994
294,"b53",0.4031,0.2937,500,1.37,0.1705,0.05,-0.174,0.9801
295,"b03",2.6473,0.7614,500,3.48,6e-04,0.05,1.1512,4.1433
295,"b13",-0.7082,0.6614,500,-1.07,0.2848,0.05,-2.0076,0.5913
295,"b23",-0.2149,0.1742,500,-1.23,0.2179,0.05,-0.5572,0.1273
295,"b33",0.1716,0.184,500,0.93,0.3515,0.05,-0.19,0.5332
295,"b43",-0.6146,0.3313,500,-1.86,0.0641,0.05,-1.2655,0.03623
295,"b53",0.4459,0.2226,500,2,0.0457,0.05,0.008512,0.8833
296,"b03",2.5683,0.5826,500,4.41,"<.0001",0.05,1.4236,3.713
296,"b13",0.2735,0.5668,500,0.48,"0.6297",0.05,-0.8402,1.3871
296,"b23",-0.2142,0.3061,500,-0.7,"0.4845",0.05,-0.8156,0.3872
296,"b33",-0.2069,0.3215,500,-0.64,"0.5200",0.05,-0.8385,0.4246
296,"b43",-0.6918,0.3229,500,-2.14,"0.0326",0.05,-1.3262,-0.05745
296,"b53",0.776,0.3472,500,2.23,"0.0259",0.05,0.09375,1.4582
297,"b03",1.1647,0.5946,500,1.96,0.0507,0.05,-0.00341,2.3328
297,"b13",0.0858,0.241,500,0.36,0.722,0.05,-0.3878,0.5594
297,"b23",-0.08616,0.1498,500,-0.58,0.5654,0.05,-0.3804,0.2081
297,"b33",-0.07559,0.2521,500,-0.3,0.7645,0.05,-0.5709,0.4198
297,"b43",-0.3863,0.2535,500,-1.52,0.1282,0.05,-0.8843,0.1117
297,"b53",0.07533,0.1169,500,0.64,0.5196,0.05,-0.1543,0.305
298,"b03",0.5819,0.6742,500,0.86,0.3885,0.05,-0.7427,1.9066
298,"b13",0.5675,0.4472,500,1.27,0.205,0.05,-0.311,1.4461
298,"b23",0.0907,0.1568,500,0.58,0.5633,0.05,-0.2174,0.3988
298,"b33",0.3653,0.2466,500,1.48,0.1392,0.05,-0.1193,0.8499
298,"b43",-0.84,0.3663,500,-2.29,0.0222,0.05,-1.5596,-0.1204
298,"b53",-0.1008,0.1898,500,-0.53,0.5957,0.05,-0.4736,0.2721
299,"b03",2.6056,0.5116,500,5.09,"<.0001",0.05,1.6005,3.6106
299,"b13",0.362,0.3717,500,0.97,"0.3305",0.05,-0.3682,1.0923
299,"b23",-0.4966,0.3296,500,-1.51,"0.1326",0.05,-1.1442,0.151
299,"b33",0.08418,0.1449,500,0.58,"0.5616",0.05,-0.2006,0.369
299,"b43",-0.7183,0.295,500,-2.43,"0.0152",0.05,-1.2979,-0.1387
299,"b53",0.694,0.3108,500,2.23,"0.0260",0.05,0.08334,1.3047
300,"b03",2.0741,0.569,500,3.64,3e-04,0.05,0.9561,3.1921
300,"b13",-0.1406,0.2919,500,-0.48,0.6304,0.05,-0.7141,0.433
300,"b23",0.1537,0.181,500,0.85,0.3961,0.05,-0.2019,0.5094
300,"b33",-0.1146,0.2001,500,-0.57,0.5672,0.05,-0.5077,0.2786
300,"b43",-1.2104,0.3833,500,-3.16,0.0017,0.05,-1.9635,-0.4574
300,"b53",0.04296,0.175,500,0.25,0.8062,0.05,-0.3009,0.3868
301,"b03",2.5235,0.487,500,5.18,"<.0001",0.05,1.5666,3.4804
301,"b13",-0.00611,0.3452,500,-0.02,"0.9859",0.05,-0.6844,0.6722
301,"b23",0.05779,0.1301,500,0.44,"0.6571",0.05,-0.1978,0.3134
301,"b33",0.3098,0.259,500,1.2,"0.2323",0.05,-0.1991,0.8186
301,"b43",-1.0629,0.2526,500,-4.21,"<.0001",0.05,-1.5591,-0.5667
301,"b53",0.2041,0.1454,500,1.4,"0.1611",0.05,-0.08163,0.4897
302,"b03",2.0706,0.6211,500,3.33,9e-04,0.05,0.8503,3.2909
302,"b13",-0.7955,0.4834,500,-1.65,0.1005,0.05,-1.7453,0.1543
302,"b23",-0.3536,0.294,500,-1.2,0.2298,0.05,-0.9313,0.2241
302,"b33",0.1225,0.1705,500,0.72,0.4729,0.05,-0.2125,0.4575
302,"b43",-0.2728,0.3503,500,-0.78,0.4366,0.05,-0.9611,0.4155
302,"b53",0.1263,0.155,500,0.81,0.4156,0.05,-0.1783,0.4308
303,"b03",1.949,0.6332,500,3.08,0.0022,0.05,0.7049,3.1931
303,"b13",-0.1543,0.3334,500,-0.46,0.6438,0.05,-0.8093,0.5007
303,"b23",-0.06778,0.1105,500,-0.61,0.54,0.05,-0.285,0.1494
303,"b33",-0.00519,0.1153,500,-0.04,0.9641,0.05,-0.2317,0.2213
303,"b43",-1.0104,0.395,500,-2.56,0.0108,0.05,-1.7865,-0.2342
303,"b53",0.1938,0.1309,500,1.48,0.1393,0.05,-0.06333,0.4509
304,"b03",0.4568,0.6751,500,0.68,0.4989,0.05,-0.8696,1.7832
304,"b13",-0.2666,0.4754,500,-0.56,0.5752,0.05,-1.2006,0.6674
304,"b23",0.02935,0.1717,500,0.17,0.8644,0.05,-0.308,0.3667
304,"b33",0.1595,0.2525,500,0.63,0.528,0.05,-0.3367,0.6556
304,"b43",0.1598,0.3183,500,0.5,0.6158,0.05,-0.4656,0.7853
304,"b53",0.241,0.2596,500,0.93,0.3536,0.05,-0.269,0.751
305,"b03",2.3092,0.5275,500,4.38,"<.0001",0.05,1.2728,3.3455
305,"b13",-0.00689,0.4081,500,-0.02,"0.9865",0.05,-0.8086,0.7948
305,"b23",-0.2769,0.1804,500,-1.54,"0.1254",0.05,-0.6312,0.0775
305,"b33",-0.02664,0.1823,500,-0.15,"0.8839",0.05,-0.3848,0.3315
305,"b43",-1.3435,0.3834,500,-3.5,"0.0005",0.05,-2.0968,-0.5903
305,"b53",-0.1982,0.1988,500,-1,"0.3192",0.05,-0.5887,0.1923
306,"b03",1.3379,0.5066,500,2.64,0.0085,0.05,0.3426,2.3332
306,"b13",0.6005,0.4211,500,1.43,0.1545,0.05,-0.2269,1.4279
306,"b23",-0.01044,0.1352,500,-0.08,0.9385,0.05,-0.2761,0.2552
306,"b33",0.1107,0.1365,500,0.81,0.4175,0.05,-0.1574,0.3788
306,"b43",-1.0121,0.3885,500,-2.6,0.0095,0.05,-1.7755,-0.2487
306,"b53",0.1254,0.1357,500,0.92,0.3561,0.05,-0.1413,0.3921
307,"b03",2.975,0.5976,500,4.98,"<.0001",0.05,1.8009,4.1492
307,"b13",-0.1007,0.5613,500,-0.18,"0.8577",0.05,-1.2035,1.0022
307,"b23",0.08551,0.2168,500,0.39,"0.6934",0.05,-0.3405,0.5115
307,"b33",-0.09478,0.2499,500,-0.38,"0.7047",0.05,-0.5858,0.3963
307,"b43",-1.3302,0.3155,500,-4.22,"<.0001",0.05,-1.9501,-0.7104
307,"b53",0.000156,0.2911,500,0,"0.9996",0.05,-0.5718,0.5722
308,"b03",-0.7013,0.7755,500,-0.9,0.3663,0.05,-2.2249,0.8224
308,"b13",-0.00098,0.2133,500,0,0.9963,0.05,-0.4201,0.4182
308,"b23",0.2071,0.1765,500,1.17,0.2412,0.05,-0.1397,0.5539
308,"b33",-0.07594,0.127,500,-0.6,0.55,0.05,-0.3254,0.1735
308,"b43",0.01855,0.4898,500,0.04,0.9698,0.05,-0.9438,0.9809
308,"b53",-0.103,0.1119,500,-0.92,0.3579,0.05,-0.3228,0.1169
309,"b03",1.4528,0.4695,500,3.09,0.0021,0.05,0.5303,2.3752
309,"b13",0.4796,0.3494,500,1.37,0.1705,0.05,-0.207,1.1661
309,"b23",0.06667,0.1718,500,0.39,0.6982,0.05,-0.2709,0.4043
309,"b33",0.02103,0.1726,500,0.12,0.9031,0.05,-0.3181,0.3602
309,"b43",-1.0771,0.4173,500,-2.58,0.0101,0.05,-1.897,-0.2572
309,"b53",-0.03983,0.1577,500,-0.25,0.8007,0.05,-0.3496,0.27
310,"b03",2.0436,0.5013,500,4.08,"<.0001",0.05,1.0586,3.0286
310,"b13",-0.02007,0.2709,500,-0.07,"0.9410",0.05,-0.5524,0.5122
310,"b23",0.08839,0.08606,500,1.03,"0.3049",0.05,-0.0807,0.2575
310,"b33",0.1931,0.1568,500,1.23,"0.2187",0.05,-0.1149,0.5011
310,"b43",-0.749,0.1974,500,-3.79,"0.0002",0.05,-1.1369,-0.3612
310,"b53",0.2344,0.0983,500,2.38,"0.0175",0.05,0.04126,0.4275
311,"b03",0.8145,0.5895,500,1.38,0.1677,0.05,-0.3436,1.9727
311,"b13",0.09246,0.2038,500,0.45,0.6503,0.05,-0.308,0.4929
311,"b23",-0.2989,0.2566,500,-1.16,0.2446,0.05,-0.803,0.2052
311,"b33",0.239,0.2274,500,1.05,0.2937,0.05,-0.2077,0.6857
311,"b43",-0.1495,0.2414,500,-0.62,0.536,0.05,-0.6238,0.3248
311,"b53",0.2613,0.1822,500,1.43,0.1521,0.05,-0.09664,0.6192
312,"b03",1.9919,0.4451,500,4.48,"<.0001",0.05,1.1174,2.8663
312,"b13",0.1619,0.207,500,0.78,"0.4346",0.05,-0.2448,0.5685
312,"b23",0.03093,0.09063,500,0.34,"0.7330",0.05,-0.1471,0.209
312,"b33",-0.05751,0.1067,500,-0.54,"0.5900",0.05,-0.2671,0.1521
312,"b43",-0.9093,0.3701,500,-2.46,"0.0143",0.05,-1.6363,-0.1822
312,"b53",-0.01028,0.1986,500,-0.05,"0.9587",0.05,-0.4004,0.3798
313,"b03",2.1691,0.4517,500,4.8,"<.0001",0.05,1.2816,3.0566
313,"b13",0.2932,0.345,500,0.85,"0.3958",0.05,-0.3847,0.9712
313,"b23",-0.0478,0.1346,500,-0.36,"0.7227",0.05,-0.3123,0.2167
313,"b33",-0.00373,0.1358,500,-0.03,"0.9781",0.05,-0.2706,0.2631
313,"b43",-1.1488,0.4108,500,-2.8,"0.0054",0.05,-1.9559,-0.3417
313,"b53",0.1005,0.1474,500,0.68,"0.4958",0.05,-0.1892,0.3902
314,"b03",0.9356,0.5458,500,1.71,0.0871,0.05,-0.1367,2.0078
314,"b13",0.2168,0.3312,500,0.65,0.513,0.05,-0.434,0.8676
314,"b23",0.07023,0.1945,500,0.36,0.7182,0.05,-0.312,0.4524
314,"b33",0.1729,0.2643,500,0.65,0.5133,0.05,-0.3464,0.6923
314,"b43",-0.42,0.3574,500,-1.18,0.2405,0.05,-1.1223,0.2822
314,"b53",0.03213,0.3134,500,0.1,0.9184,0.05,-0.5836,0.6479
315,"b03",1.2105,0.5421,500,2.23,0.026,0.05,0.1454,2.2755
315,"b13",1.0268,0.5286,500,1.94,0.0526,0.05,-0.01176,2.0654
315,"b23",0.1311,0.2066,500,0.63,0.526,0.05,-0.2748,0.5371
315,"b33",0.2608,0.234,500,1.11,0.2656,0.05,-0.1989,0.7205
315,"b43",-1.1503,0.3614,500,-3.18,0.0015,0.05,-1.8603,-0.4404
315,"b53",-0.1107,0.2183,500,-0.51,0.6122,0.05,-0.5396,0.3182
316,"b03",0.5834,0.8655,500,0.67,0.5006,0.05,-1.1171,2.2838
316,"b13",-0.165,0.3453,500,-0.48,0.633,0.05,-0.8434,0.5134
316,"b23",-0.00896,0.05592,500,-0.16,0.8727,0.05,-0.1188,0.1009
316,"b33",-0.04155,0.1901,500,-0.22,0.827,0.05,-0.415,0.3319
316,"b43",-0.167,0.2859,500,-0.58,0.5594,0.05,-0.7286,0.3946
316,"b53",0.09491,0.1643,500,0.58,0.5638,0.05,-0.228,0.4178
317,"b03",3.3496,0.5344,500,6.27,"<.0001",0.05,2.2997,4.3994
317,"b13",0.4577,0.3612,500,1.27,"0.2057",0.05,-0.252,1.1674
317,"b23",-0.2005,0.2031,500,-0.99,"0.3240",0.05,-0.5996,0.1985
317,"b33",-0.08764,0.1763,500,-0.5,"0.6193",0.05,-0.434,0.2587
317,"b43",-1.7317,0.4574,500,-3.79,"0.0002",0.05,-2.6304,-0.833
317,"b53",0.1773,0.2012,500,0.88,"0.3788",0.05,-0.2181,0.5726
318,"b03",1.7745,0.484,500,3.67,3e-04,0.05,0.8236,2.7254
318,"b13",-0.1368,0.3356,500,-0.41,0.6838,0.05,-0.7962,0.5226
318,"b23",-0.1196,0.243,500,-0.49,0.6227,0.05,-0.5971,0.3578
318,"b33",-0.04389,0.1247,500,-0.35,0.7251,0.05,-0.2889,0.2012
318,"b43",-0.4972,0.38,500,-1.31,0.1913,0.05,-1.2439,0.2494
318,"b53",0.2907,0.2046,500,1.42,0.1561,0.05,-0.1114,0.6928
319,"b03",3.1113,0.8286,500,3.76,"0.0002",0.05,1.4834,4.7393
319,"b13",-0.6674,0.6472,500,-1.03,"0.3030",0.05,-1.9391,0.6042
319,"b23",0.04606,0.289,500,0.16,"0.8735",0.05,-0.5218,0.6139
319,"b33",0.1608,0.1198,500,1.34,"0.1800",0.05,-0.07448,0.3961
319,"b43",-1.0343,0.259,500,-3.99,"<.0001",0.05,-1.5432,-0.5254
319,"b53",0.436,0.296,500,1.47,"0.1414",0.05,-0.1456,1.0176
320,"b03",3.6316,0.8448,500,4.3,"<.0001",0.05,1.9719,5.2913
320,"b13",-1.7641,0.8852,500,-1.99,"0.0468",0.05,-3.5033,-0.0249
320,"b23",-0.4999,0.2749,500,-1.82,"0.0696",0.05,-1.04,0.04017
320,"b33",0.01456,0.2869,500,0.05,"0.9595",0.05,-0.5492,0.5783
320,"b43",-0.3004,0.3419,500,-0.88,"0.3800",0.05,-0.972,0.3713
320,"b53",-0.3129,0.3548,500,-0.88,"0.3782",0.05,-1.01,0.3841
321,"b03",2.2715,0.6422,500,3.54,4e-04,0.05,1.0096,3.5333
321,"b13",0.4163,0.6254,500,0.67,0.5059,0.05,-0.8124,1.645
321,"b23",-0.4512,0.3341,500,-1.35,0.1774,0.05,-1.1075,0.2052
321,"b33",0.2061,0.2998,500,0.69,0.4922,0.05,-0.383,0.7951
321,"b43",-1.2316,0.3937,500,-3.13,0.0019,0.05,-2.0051,-0.4581
321,"b53",0.6677,0.3183,500,2.1,0.0365,0.05,0.0422,1.2931
322,"b03",2.6482,0.558,500,4.75,"<.0001",0.05,1.5519,3.7445
322,"b13",-0.2418,0.4751,500,-0.51,"0.6110",0.05,-1.1751,0.6915
322,"b23",-0.235,0.1992,500,-1.18,"0.2387",0.05,-0.6263,0.1564
322,"b33",-0.03853,0.2154,500,-0.18,"0.8581",0.05,-0.4618,0.3847
322,"b43",-1.2775,0.4264,500,-3,"0.0029",0.05,-2.1153,-0.4398
322,"b53",0.39,0.2331,500,1.67,"0.0949",0.05,-0.06797,0.848
323,"b03",1.9189,0.5984,500,3.21,0.0014,0.05,0.7432,3.0945
323,"b13",0.291,0.6044,500,0.48,0.6303,0.05,-0.8963,1.4784
323,"b23",-0.7475,0.3441,500,-2.17,0.0303,0.05,-1.4235,-0.07148
323,"b33",0.1725,0.3198,500,0.54,0.5899,0.05,-0.4558,0.8008
323,"b43",-1.0713,0.41,500,-2.61,0.0093,0.05,-1.8769,-0.2657
323,"b53",0.08959,0.3272,500,0.27,0.7844,0.05,-0.5533,0.7325
324,"b03",1.3455,0.5521,500,2.44,0.0151,0.05,0.2609,2.4302
324,"b13",0.6936,0.4962,500,1.4,0.1628,0.05,-0.2813,1.6685
324,"b23",-0.5851,0.2306,500,-2.54,0.0115,0.05,-1.038,-0.1321
324,"b33",0.07528,0.2173,500,0.35,0.7291,0.05,-0.3516,0.5021
324,"b43",-1.0354,0.386,500,-2.68,0.0076,0.05,-1.7938,-0.277
324,"b53",0.6798,0.2774,500,2.45,0.0146,0.05,0.1347,1.2248
325,"b03",2.0952,0.7122,500,2.94,0.0034,0.05,0.696,3.4944
325,"b13",-0.9714,0.7773,500,-1.25,0.212,0.05,-2.4986,0.5558
325,"b23",-0.1898,0.2345,500,-0.81,0.4187,0.05,-0.6505,0.271
325,"b33",0.05115,0.2265,500,0.23,0.8214,0.05,-0.3938,0.4961
325,"b43",-0.3787,0.2716,500,-1.39,0.1638,0.05,-0.9123,0.1549
325,"b53",0.6678,0.2797,500,2.39,0.0173,0.05,0.1182,1.2174
326,"b03",1.608,0.5339,500,3.01,0.0027,0.05,0.559,2.657
326,"b13",0.0584,0.2785,500,0.21,0.834,0.05,-0.4888,0.6056
326,"b23",0.1427,0.2102,500,0.68,0.4974,0.05,-0.2703,0.5557
326,"b33",0.2356,0.1775,500,1.33,0.1849,0.05,-0.1131,0.5843
326,"b43",-0.7238,0.3489,500,-2.07,0.0386,0.05,-1.4092,-0.03826
326,"b53",0.3234,0.1846,500,1.75,0.0804,0.05,-0.03925,0.6861
327,"b03",1.7499,0.5146,500,3.4,7e-04,0.05,0.7388,2.761
327,"b13",0.1405,0.3576,500,0.39,0.6946,0.05,-0.5621,0.843
327,"b23",-0.02753,0.1719,500,-0.16,0.8728,0.05,-0.3652,0.3102
327,"b33",-0.08968,0.1784,500,-0.5,0.6153,0.05,-0.4401,0.2608
327,"b43",-1.2666,0.394,500,-3.21,0.0014,0.05,-2.0407,-0.4925
327,"b53",0.1236,0.1812,500,0.68,0.4955,0.05,-0.2324,0.4797
328,"b03",1.139,0.6784,500,1.68,0.0938,0.05,-0.1939,2.472
328,"b13",0.3464,0.4471,500,0.77,0.4388,0.05,-0.532,1.2249
328,"b23",-0.1946,0.2107,500,-0.92,0.3562,0.05,-0.6084,0.2193
328,"b33",0.09837,0.2037,500,0.48,0.6293,0.05,-0.3018,0.4985
328,"b43",-1.0152,0.4386,500,-2.31,0.021,0.05,-1.877,-0.1535
328,"b53",-0.07055,0.2299,500,-0.31,0.7591,0.05,-0.5223,0.3812
329,"b03",1.1648,0.4731,500,2.46,0.0142,0.05,0.2352,2.0944
329,"b13",0.09037,0.362,500,0.25,0.803,0.05,-0.6209,0.8016
329,"b23",-0.0644,0.08448,500,-0.76,0.4462,0.05,-0.2304,0.1016
329,"b33",0.06698,0.1574,500,0.43,0.6706,0.05,-0.2422,0.3762
329,"b43",-0.4039,0.4089,500,-0.99,0.3237,0.05,-1.2074,0.3995
329,"b53",0.131,0.2741,500,0.48,0.633,0.05,-0.4076,0.6695
330,"b03",1.7118,0.5655,500,3.03,0.0026,0.05,0.6008,2.8228
330,"b13",0.07267,0.196,500,0.37,0.711,0.05,-0.3125,0.4578
330,"b23",-0.1206,0.2257,500,-0.53,0.5933,0.05,-0.5642,0.3229
330,"b33",0.127,0.1181,500,1.08,0.2825,0.05,-0.1049,0.359
330,"b43",-0.704,0.3081,500,-2.28,0.0227,0.05,-1.3094,-0.09866
330,"b53",0.1822,0.1736,500,1.05,0.2946,0.05,-0.159,0.5233
331,"b03",2.2162,0.5065,500,4.38,"<.0001",0.05,1.221,3.2113
331,"b13",0.4506,0.3177,500,1.42,"0.1568",0.05,-0.1736,1.0748
331,"b23",-0.2224,0.1679,500,-1.32,"0.1859",0.05,-0.5524,0.1075
331,"b33",0.3697,0.2642,500,1.4,"0.1624",0.05,-0.1494,0.8888
331,"b43",-0.8203,0.2201,500,-3.73,"0.0002",0.05,-1.2527,-0.388
331,"b53",0.5947,0.3275,500,1.82,"0.0700",0.05,-0.04871,1.2381
332,"b03",1.3696,0.4798,500,2.85,0.0045,0.05,0.4271,2.3122
332,"b13",-0.04954,0.3861,500,-0.13,0.8979,0.05,-0.8081,0.709
332,"b23",-0.06486,0.1187,500,-0.55,0.5849,0.05,-0.298,0.1683
332,"b33",-0.05505,0.2385,500,-0.23,0.8176,0.05,-0.5237,0.4136
332,"b43",-0.4303,0.1863,500,-2.31,0.0213,0.05,-0.7963,-0.06424
332,"b53",0.2885,0.3059,500,0.94,0.3462,0.05,-0.3126,0.8896
333,"b03",1.8255,0.5821,500,3.14,0.0018,0.05,0.6819,2.9692
333,"b13",-0.2935,0.5417,500,-0.54,0.5882,0.05,-1.3578,0.7708
333,"b23",0.2921,0.2889,500,1.01,0.3125,0.05,-0.2755,0.8597
333,"b33",-0.2784,0.2436,500,-1.14,0.2536,0.05,-0.7571,0.2002
333,"b43",-1.0348,0.3842,500,-2.69,0.0073,0.05,-1.7896,-0.2799
333,"b53",0.4924,0.2533,500,1.94,0.0525,0.05,-0.00527,0.99
334,"b03",2.2436,0.4567,500,4.91,"<.0001",0.05,1.3464,3.1409
334,"b13",-0.03085,0.2361,500,-0.13,"0.8961",0.05,-0.4947,0.433
334,"b23",0.2007,0.1496,500,1.34,"0.1805",0.05,-0.09329,0.4946
334,"b33",0.1788,0.09924,500,1.8,"0.0722",0.05,-0.01619,0.3738
334,"b43",-0.9046,0.3087,500,-2.93,"0.0035",0.05,-1.511,-0.2981
334,"b53",0.3422,0.1217,500,2.81,"0.0051",0.05,0.103,0.5814
335,"b03",2.4257,0.5185,500,4.68,"<.0001",0.05,1.4071,3.4443
335,"b13",0.1498,0.3785,500,0.4,"0.6924",0.05,-0.5938,0.8934
335,"b23",-0.2071,0.2774,500,-0.75,"0.4557",0.05,-0.7521,0.3379
335,"b33",0.1401,0.131,500,1.07,"0.2856",0.05,-0.1174,0.3975
335,"b43",-0.9141,0.2183,500,-4.19,"<.0001",0.05,-1.3431,-0.4852
335,"b53",0.5005,0.2628,500,1.9,"0.0574",0.05,-0.01585,1.0169
336,"b03",1.3053,0.563,500,2.32,0.0208,0.05,0.1992,2.4114
336,"b13",-0.347,0.3057,500,-1.14,0.2568,0.05,-0.9476,0.2535
336,"b23",2.6e-05,0.1015,500,0,0.9998,0.05,-0.1993,0.1993
336,"b33",0.1855,0.1685,500,1.1,0.2714,0.05,-0.1455,0.5165
336,"b43",-0.5354,0.2907,500,-1.84,0.0661,0.05,-1.1066,0.0358
336,"b53",0.05103,0.1198,500,0.43,0.6704,0.05,-0.1844,0.2865
337,"b03",1.9461,0.581,500,3.35,9e-04,0.05,0.8046,3.0876
337,"b13",0.2428,0.5922,500,0.41,0.682,0.05,-0.9208,1.4064
337,"b23",0.08326,0.1754,500,0.47,0.6353,0.05,-0.2614,0.428
337,"b33",0.05376,0.1066,500,0.5,0.6142,0.05,-0.1556,0.2632
337,"b43",-1.0599,0.4692,500,-2.26,0.0243,0.05,-1.9817,-0.1382
337,"b53",0.2621,0.1258,500,2.08,0.0377,0.05,0.01502,0.5093
338,"b03",3.1438,0.5635,500,5.58,"<.0001",0.05,2.0367,4.251
338,"b13",0.2833,0.3688,500,0.77,"0.4428",0.05,-0.4414,1.008
338,"b23",-0.1442,0.2165,500,-0.67,"0.5055",0.05,-0.5695,0.2811
338,"b33",0.2038,0.136,500,1.5,"0.1347",0.05,-0.06342,0.4709
338,"b43",-1.2551,0.2707,500,-4.64,"<.0001",0.05,-1.7871,-0.7232
338,"b53",0.4929,0.3935,500,1.25,"0.2109",0.05,-0.2802,1.2659
339,"b03",1.6435,0.5412,500,3.04,0.0025,0.05,0.5802,2.7067
339,"b13",-0.01331,0.2532,500,-0.05,0.9581,0.05,-0.5109,0.4842
339,"b23",0.04451,0.1095,500,0.41,0.6846,0.05,-0.1707,0.2597
339,"b33",-0.09066,0.1677,500,-0.54,0.589,0.05,-0.4201,0.2388
339,"b43",-0.6075,0.2154,500,-2.82,0.005,0.05,-1.0307,-0.1842
339,"b53",0.3706,0.4143,500,0.89,0.3716,0.05,-0.4435,1.1846
340,"b03",1.765,0.564,500,3.13,0.0019,0.05,0.6568,2.8731
340,"b13",-0.07094,0.267,500,-0.27,0.7906,0.05,-0.5955,0.4536
340,"b23",0.002978,0.1237,500,0.02,0.9808,0.05,-0.2401,0.2461
340,"b33",0.07679,0.1442,500,0.53,0.5946,0.05,-0.2066,0.3601
340,"b43",-0.6261,0.396,500,-1.58,0.1145,0.05,-1.4041,0.1519
340,"b53",0.2045,0.1919,500,1.07,0.287,0.05,-0.1725,0.5815
341,"b03",1.6802,0.4986,500,3.37,8e-04,0.05,0.7006,2.6599
341,"b13",0.3454,0.4267,500,0.81,0.4187,0.05,-0.493,1.1838
341,"b23",0.1069,0.2154,500,0.5,0.62,0.05,-0.3164,0.5301
341,"b33",0.4569,0.2729,500,1.67,0.0947,0.05,-0.07932,0.9931
341,"b43",-0.4243,0.2147,500,-1.98,0.0486,0.05,-0.846,-0.00254
341,"b53",0.5182,0.267,500,1.94,0.0528,0.05,-0.00636,1.0427
342,"b03",1.9235,0.62,500,3.1,0.002,0.05,0.7054,3.1417
342,"b13",-0.8143,0.6906,500,-1.18,0.2389,0.05,-2.1711,0.5426
342,"b23",0.1839,0.3065,500,0.6,0.5488,0.05,-0.4182,0.786
342,"b33",-0.1441,0.3131,500,-0.46,0.6457,0.05,-0.7593,0.4712
342,"b43",-0.6844,0.3875,500,-1.77,0.078,0.05,-1.4456,0.07692
342,"b53",0.7979,0.3203,500,2.49,0.013,0.05,0.1687,1.4271
343,"b03",1.66,0.6043,500,2.75,0.0062,0.05,0.4727,2.8473
343,"b13",-0.205,0.3786,500,-0.54,0.5883,0.05,-0.9488,0.5387
343,"b23",0.04025,0.1715,500,0.23,0.8146,0.05,-0.2968,0.3773
343,"b33",0.03574,0.1639,500,0.22,0.8275,0.05,-0.2863,0.3578
343,"b43",-0.7002,0.34,500,-2.06,0.04,0.05,-1.3682,-0.03225
343,"b53",0.1605,0.1635,500,0.98,0.3269,0.05,-0.1608,0.4817
344,"b03",1.5342,0.4644,500,3.3,0.001,0.05,0.6218,2.4465
344,"b13",0.02827,0.1585,500,0.18,0.8585,0.05,-0.2832,0.3397
344,"b23",0.1111,0.1645,500,0.68,0.4998,0.05,-0.2121,0.4344
344,"b33",-0.02988,0.08279,500,-0.36,0.7183,0.05,-0.1925,0.1328
344,"b43",-0.8605,0.3374,500,-2.55,0.0111,0.05,-1.5234,-0.1975
344,"b53",-0.05776,0.161,500,-0.36,0.72,0.05,-0.3741,0.2586
345,"b03",1.0937,0.4625,500,2.36,0.0184,0.05,0.185,2.0024
345,"b13",0.9879,0.5038,500,1.96,0.0504,0.05,-0.00186,1.9776
345,"b23",-0.2208,0.2504,500,-0.88,0.3782,0.05,-0.7128,0.2711
345,"b33",0.4141,0.2532,500,1.64,0.1025,0.05,-0.0833,0.9116
345,"b43",-1.1638,0.3766,500,-3.09,0.0021,0.05,-1.9037,-0.424
345,"b53",0.3543,0.2482,500,1.43,0.1542,0.05,-0.1334,0.842
346,"b03",2.1374,0.4632,500,4.61,"<.0001",0.05,1.2274,3.0474
346,"b13",-0.08956,0.2583,500,-0.35,"0.7289",0.05,-0.597,0.4179
346,"b23",-0.139,0.1199,500,-1.16,"0.2470",0.05,-0.3745,0.09658
346,"b33",0.005177,0.1363,500,0.04,"0.9697",0.05,-0.2626,0.273
346,"b43",-0.6251,0.1857,500,-3.37,"0.0008",0.05,-0.9899,-0.2602
346,"b53",0.4005,0.3432,500,1.17,"0.2438",0.05,-0.2739,1.0748
347,"b03",1.3655,0.4989,500,2.74,0.0064,0.05,0.3852,2.3458
347,"b13",0.1496,0.2386,500,0.63,0.5308,0.05,-0.3191,0.6183
