"loop","Parameter","Estimate","StandardError","DF","tValue","Probt","Alpha","Lower","Upper","Gradient"
396,"b41",0.9377,0.1662,500,5.64,"<.0001",0.05,0.6112,1.2641,0.002755
396,"b42",1.1905,0.165,500,7.22,"<.0001",0.05,0.8664,1.5147,-5e-05
396,"b51",-0.3474,0.1193,500,-2.91,"0.0038",0.05,-0.5818,-0.113,-0.00049
396,"b52",-0.0602,0.1261,500,-0.48,"0.6332",0.05,-0.3079,0.1875,0.000116
396,"phi1",-1.7062,0.5619,500,-3.04,"0.0025",0.05,-2.8102,-0.6022,0.000538
396,"phi2",0.4915,0.2203,500,2.23,"0.0261",0.05,0.0586,0.9244,0.002251
397,"b01",-2.1088,0.2626,500,-8.03,"<.0001",0.05,-2.6247,-1.5929,-0.0018
397,"b02",-1.1226,0.211,500,-5.32,"<.0001",0.05,-1.5371,-0.7082,-0.00014
397,"b11",0.2546,0.267,500,0.95,"0.3408",0.05,-0.27,0.7792,-0.00071
397,"b12",-0.5408,0.2635,500,-2.05,"0.0406",0.05,-1.0585,-0.02314,-0.00031
397,"b21",0.09394,0.136,500,0.69,"0.4902",0.05,-0.1733,0.3612,-4e-05
397,"b22",-0.2697,0.1304,500,-2.07,"0.0392",0.05,-0.526,-0.01346,-0.00023
397,"b31",-0.3309,0.1185,500,-2.79,"0.0054",0.05,-0.5637,-0.09812,0.001928
397,"b32",-0.05766,0.1262,500,-0.46,"0.6481",0.05,-0.3057,0.1904,0.000387
397,"b41",0.8925,0.1575,500,5.67,"<.0001",0.05,0.583,1.2021,-0.00262
397,"b42",0.9103,0.1453,500,6.26,"<.0001",0.05,0.6248,1.1958,0.000353
397,"b51",-0.2226,0.1383,500,-1.61,"0.1082",0.05,-0.4943,0.04916,0.001087
397,"b52",-0.07893,0.1351,500,-0.58,"0.5593",0.05,-0.3443,0.1865,-0.00066
397,"phi1",-1.8965,0.7724,500,-2.46,"0.0144",0.05,-3.414,-0.379,0.000472
397,"phi2",0.2914,0.2668,500,1.09,"0.2753",0.05,-0.2328,0.8156,-0.00066
398,"b01",-1.7276,0.2394,500,-7.22,"<.0001",0.05,-2.1981,-1.2572,0.000136
398,"b02",-1.4047,0.2295,500,-6.12,"<.0001",0.05,-1.8556,-0.9539,0.000306
398,"b11",-0.4264,0.2879,500,-1.48,"0.1393",0.05,-0.9921,0.1393,0.000366
398,"b12",-0.5008,0.2855,500,-1.75,"0.0800",0.05,-1.0617,0.06008,0.000248
398,"b21",0.2508,0.1371,500,1.83,"0.0680",0.05,-0.0186,0.5202,0.000612
398,"b22",-0.2598,0.1344,500,-1.93,"0.0539",0.05,-0.5239,0.004394,0.000753
398,"b31",-0.3571,0.1352,500,-2.64,"0.0085",0.05,-0.6227,-0.0916,-0.00013
398,"b32",-0.121,0.1347,500,-0.9,"0.3693",0.05,-0.3857,0.1436,0.000545
398,"b41",0.7825,0.1582,500,4.95,"<.0001",0.05,0.4716,1.0933,-3e-04
398,"b42",1.2181,0.1656,500,7.36,"<.0001",0.05,0.8928,1.5434,0.000809
398,"b51",-0.4373,0.1543,500,-2.83,"0.0048",0.05,-0.7404,-0.1342,-7e-04
398,"b52",-0.4281,0.1376,500,-3.11,"0.0020",0.05,-0.6984,-0.1579,0.000149
398,"phi1",-1.0675,0.5566,500,-1.92,"0.0557",0.05,-2.1612,0.02609,-0.00033
398,"phi2",0.06381,0.3833,500,0.17,"0.8679",0.05,-0.6893,0.8169,-0.00021
399,"b01",-2.5494,0.3483,500,-7.32,"<.0001",0.05,-3.2338,-1.865,-5e-05
399,"b02",-1.4314,0.2446,500,-5.85,"<.0001",0.05,-1.9119,-0.9509,-1e-05
399,"b11",0.6829,0.3702,500,1.84,"0.0656",0.05,-0.04434,1.4102,-1e-05
399,"b12",-0.7391,0.3006,500,-2.46,"0.0143",0.05,-1.3297,-0.1486,-5e-05
399,"b21",0.1915,0.1535,500,1.25,"0.2128",0.05,-0.1101,0.4931,-5e-05
399,"b22",-0.2011,0.1452,500,-1.38,"0.1667",0.05,-0.4864,0.0842,2.4e-05
399,"b31",0.02053,0.1605,500,0.13,"0.8983",0.05,-0.2948,0.3359,0.00018
399,"b32",-0.07263,0.1531,500,-0.47,"0.6354",0.05,-0.3734,0.2282,0.000127
399,"b41",0.9383,0.1717,500,5.46,"<.0001",0.05,0.6008,1.2757,1.3e-05
399,"b42",1.3959,0.1877,500,7.44,"<.0001",0.05,1.0272,1.7646,-3e-05
399,"b51",-0.5903,0.1662,500,-3.55,"0.0004",0.05,-0.9167,-0.2638,0.000106
399,"b52",-0.2919,0.1503,500,-1.94,"0.0527",0.05,-0.5873,0.003412,-3e-05
399,"phi1",-0.2434,0.3512,500,-0.69,"0.4886",0.05,-0.9334,0.4466,-0.00011
399,"phi2",-0.2884,0.3789,500,-0.76,"0.4469",0.05,-1.0328,0.4559,-4e-05
400,"b01",-1.7706,0.2589,500,-6.84,"<.0001",0.05,-2.2793,-1.262,-0.00011
400,"b02",-1.3737,0.2368,500,-5.8,"<.0001",0.05,-1.8391,-0.9084,9.6e-05
400,"b11",-0.2074,0.2958,500,-0.7,"0.4836",0.05,-0.7885,0.3738,-5e-05
400,"b12",-0.4854,0.2795,500,-1.74,"0.0831",0.05,-1.0346,0.06384,3.6e-05
400,"b21",0.3279,0.1394,500,2.35,"0.0191",0.05,0.05398,0.6018,2.195e-06
400,"b22",0.134,0.1308,500,1.02,"0.3060",0.05,-0.1229,0.3909,-2e-05
400,"b31",-0.165,0.1377,500,-1.2,"0.2312",0.05,-0.4355,0.1054,-5e-05
400,"b32",-0.09302,0.1347,500,-0.69,"0.4901",0.05,-0.3577,0.1716,-2e-05
400,"b41",0.6077,0.157,500,3.87,"0.0001",0.05,0.2991,0.9162,-9.9e-06
400,"b42",1.1566,0.167,500,6.93,"<.0001",0.05,0.8286,1.4847,3.5e-05
400,"b51",-0.343,0.1357,500,-2.53,"0.0118",0.05,-0.6096,-0.07648,-0.00016
400,"b52",-0.09387,0.1314,500,-0.71,"0.4752",0.05,-0.3519,0.1642,8.2e-05
400,"phi1",-0.8178,0.7034,500,-1.16,"0.2455",0.05,-2.1998,0.5642,0.000134
400,"phi2",0.03296,0.5412,500,0.06,"0.9515",0.05,-1.0303,1.0962,0.000124
401,"b01",-2.6349,0.3521,500,-7.48,"<.0001",0.05,-3.3266,-1.9432,0.000218
401,"b02",-1.7487,0.2679,500,-6.53,"<.0001",0.05,-2.275,-1.2224,-0.00012
401,"b11",-0.07452,0.3413,500,-0.22,"0.8272",0.05,-0.745,0.596,0.000175
401,"b12",-0.1022,0.304,500,-0.34,"0.7370",0.05,-0.6994,0.4951,6.925e-06
401,"b21",0.3647,0.1633,500,2.23,"0.0260",0.05,0.04387,0.6855,0.000137
401,"b22",0.04754,0.1411,500,0.34,"0.7362",0.05,-0.2296,0.3247,-2.12e-06
401,"b31",-0.2196,0.1621,500,-1.35,"0.1762",0.05,-0.5381,0.09895,-0.00035
401,"b32",-0.2053,0.1445,500,-1.42,"0.1561",0.05,-0.4892,0.07865,0.000104
401,"b41",1.5389,0.239,500,6.44,"<.0001",0.05,1.0694,2.0083,0.000138
401,"b42",1.2167,0.1835,500,6.63,"<.0001",0.05,0.8563,1.5772,-0.00015
401,"b51",-0.446,0.1626,500,-2.74,"0.0063",0.05,-0.7654,-0.1265,-0.00018
401,"b52",-0.04183,0.133,500,-0.31,"0.7533",0.05,-0.3031,0.2195,-0.00024
401,"phi1",-1.0014,0.5525,500,-1.81,"0.0705",0.05,-2.0869,0.08405,8.2e-05
401,"phi2",0.4661,0.4027,500,1.16,"0.2476",0.05,-0.3251,1.2574,0.000113
402,"b01",-2.0355,0.2841,500,-7.17,"<.0001",0.05,-2.5937,-1.4774,6.2e-05
402,"b02",-1.5348,0.2253,500,-6.81,"<.0001",0.05,-1.9775,-1.0921,-0.00013
402,"b11",-0.3626,0.3413,500,-1.06,"0.2886",0.05,-1.0332,0.308,0.000118
402,"b12",-0.1975,0.2652,500,-0.74,"0.4569",0.05,-0.7185,0.3236,-4.85e-06
402,"b21",0.1667,0.1668,500,1,"0.3182",0.05,-0.1611,0.4944,5e-05
402,"b22",0.06186,0.1217,500,0.51,"0.6116",0.05,-0.1773,0.301,6.7e-05
402,"b31",-0.1508,0.1736,500,-0.87,"0.3855",0.05,-0.4918,0.1903,-0.00013
402,"b32",-0.02993,0.1312,500,-0.23,"0.8196",0.05,-0.2876,0.2278,-0.00044
402,"b41",1.0222,0.1809,500,5.65,"<.0001",0.05,0.6668,1.3775,-4e-05
402,"b42",1.1703,0.1614,500,7.25,"<.0001",0.05,0.8531,1.4874,-4e-04
402,"b51",-0.3948,0.1706,500,-2.31,"0.0210",0.05,-0.73,-0.05967,0.000212
402,"b52",-0.1653,0.1282,500,-1.29,"0.1979",0.05,-0.4173,0.08661,-2e-05
402,"phi1",0.2273,0.2038,500,1.12,"0.2651",0.05,-0.173,0.6277,0.000198
402,"phi2",-1.2713,0.5416,500,-2.35,"0.0193",0.05,-2.3353,-0.2072,8.6e-05
403,"b01",-2.257,0.2814,500,-8.02,"<.0001",0.05,-2.8099,-1.704,0.000276
403,"b02",-1.8259,0.2806,500,-6.51,"<.0001",0.05,-2.3771,-1.2746,0.000919
403,"b11",0.1646,0.2855,500,0.58,"0.5646",0.05,-0.3963,0.7254,0.000134
403,"b12",-0.3048,0.3088,500,-0.99,"0.3240",0.05,-0.9115,0.3019,0.000413
403,"b21",0.4699,0.127,500,3.7,"0.0002",0.05,0.2203,0.7195,0.001595
403,"b22",-0.104,0.1403,500,-0.74,"0.4589",0.05,-0.3795,0.1716,0.000148
403,"b31",-0.3833,0.145,500,-2.64,"0.0085",0.05,-0.6683,-0.09831,-3e-04
403,"b32",0.02778,0.1469,500,0.19,"0.8501",0.05,-0.2608,0.3164,-0.00077
403,"b41",0.7473,0.1656,500,4.51,"<.0001",0.05,0.422,1.0726,0.001473
403,"b42",1.5591,0.1953,500,7.98,"<.0001",0.05,1.1755,1.9428,-2e-05
403,"b51",-0.126,0.1345,500,-0.94,"0.3493",0.05,-0.3904,0.1383,0.000647
403,"b52",-0.1191,0.1484,500,-0.8,"0.4227",0.05,-0.4106,0.1725,-0.00039
403,"phi1",-2.0345,0.6818,500,-2.98,"0.0030",0.05,-3.374,-0.6951,-0.00043
403,"phi2",0.4841,0.2512,500,1.93,"0.0546",0.05,-0.0095,0.9777,-0.00129
404,"b01",-1.8117,0.264,500,-6.86,"<.0001",0.05,-2.3304,-1.293,-3e-05
404,"b02",-1.456,0.217,500,-6.71,"<.0001",0.05,-1.8824,-1.0296,-0.00033
404,"b11",0.04014,0.3084,500,0.13,"0.8965",0.05,-0.5657,0.646,3.1e-05
404,"b12",-0.1465,0.2495,500,-0.59,"0.5574",0.05,-0.6366,0.3437,-0.00035
404,"b21",0.2712,0.1498,500,1.81,"0.0709",0.05,-0.02318,0.5656,-0.00011
404,"b22",0.006003,0.1309,500,0.05,"0.9634",0.05,-0.2512,0.2632,-1e-05
404,"b31",-0.08163,0.151,500,-0.54,"0.5891",0.05,-0.3784,0.2151,-9e-05
404,"b32",-0.1385,0.1239,500,-1.12,"0.2640",0.05,-0.3819,0.1049,-0.00026
404,"b41",0.7688,0.1668,500,4.61,"<.0001",0.05,0.4411,1.0965,0.000262
404,"b42",0.6142,0.149,500,4.12,"<.0001",0.05,0.3215,0.9069,-0.00081
404,"b51",-0.3762,0.1465,500,-2.57,"0.0105",0.05,-0.6641,-0.08833,-0.00023
404,"b52",-0.1937,0.1142,500,-1.7,"0.0906",0.05,-0.4181,0.03078,0.000945
404,"phi1",0.1734,0.3307,500,0.52,"0.6002",0.05,-0.4762,0.8231,-0.00024
404,"phi2",-1.4971,0.9138,500,-1.64,"0.1020",0.05,-3.2924,0.2981,2.5e-05
405,"b01",-2.198,0.3465,500,-6.34,"<.0001",0.05,-2.8788,-1.5173,-5e-05
405,"b02",-1.6012,0.2954,500,-5.42,"<.0001",0.05,-2.1815,-1.0209,-6e-05
405,"b11",-0.436,0.3539,500,-1.23,"0.2186",0.05,-1.1313,0.2594,-4e-05
405,"b12",-0.5355,0.3117,500,-1.72,"0.0864",0.05,-1.148,0.07691,-9.56e-06
405,"b21",0.3473,0.1754,500,1.98,"0.0482",0.05,0.002791,0.6918,-0.00011
405,"b22",-0.01311,0.1492,500,-0.09,"0.9301",0.05,-0.3063,0.2801,-3e-05
405,"b31",-0.127,0.1645,500,-0.77,"0.4404",0.05,-0.4501,0.1961,-0.00038
405,"b32",-0.1889,0.142,500,-1.33,"0.1840",0.05,-0.4678,0.09008,-0.00017
405,"b41",1.2115,0.2146,500,5.65,"<.0001",0.05,0.7899,1.6332,2.3e-05
405,"b42",1.3942,0.2019,500,6.9,"<.0001",0.05,0.9975,1.791,0.000105
405,"b51",-0.4793,0.1623,500,-2.95,"0.0033",0.05,-0.7982,-0.1604,3e-05
405,"b52",-0.2906,0.1407,500,-2.07,"0.0394",0.05,-0.5669,-0.01419,-4e-05
405,"phi1",-0.5386,0.4983,500,-1.08,"0.2802",0.05,-1.5176,0.4403,-9e-05
405,"phi2",0.004536,0.5191,500,0.01,"0.9930",0.05,-1.0153,1.0244,-9e-05
406,"b01",-3.0295,0.4137,500,-7.32,"<.0001",0.05,-3.8424,-2.2166,0.000124
406,"b02",-1.4135,0.2429,500,-5.82,"<.0001",0.05,-1.8908,-0.9363,9.3e-05
406,"b11",-0.1643,0.4279,500,-0.38,"0.7013",0.05,-1.005,0.6765,5.9e-05
406,"b12",-0.7733,0.2907,500,-2.66,"0.0081",0.05,-1.3444,-0.2021,1.4e-05
406,"b21",0.4403,0.2051,500,2.15,"0.0323",0.05,0.03732,0.8433,-0.00033
406,"b22",-0.1214,0.1408,500,-0.86,"0.3890",0.05,-0.3981,0.1552,-6e-05
406,"b31",-0.1867,0.2062,500,-0.91,"0.3655",0.05,-0.5918,0.2183,7.4e-05
406,"b32",-0.2974,0.1467,500,-2.03,"0.0431",0.05,-0.5855,-0.00921,1.6e-05
406,"b41",1.2771,0.2469,500,5.17,"<.0001",0.05,0.792,1.7621,0.000143
406,"b42",1.5707,0.1963,500,8,"<.0001",0.05,1.1849,1.9564,-8e-05
406,"b51",-0.5907,0.1965,500,-3.01,"0.0028",0.05,-0.9767,-0.2047,-4e-05
406,"b52",-0.4579,0.1487,500,-3.08,"0.0022",0.05,-0.7501,-0.1657,8.3e-05
406,"phi1",-0.3374,0.3938,500,-0.86,"0.3920",0.05,-1.1111,0.4363,0.000113
406,"phi2",-0.0048,0.5729,500,-0.01,"0.9933",0.05,-1.1303,1.1207,-1e-05
407,"b01",-2.453,0.3608,500,-6.8,"<.0001",0.05,-3.1619,-1.7441,-4e-05
407,"b02",-1.3722,0.2415,500,-5.68,"<.0001",0.05,-1.8466,-0.8978,-0.00018
407,"b11",-0.08588,0.3629,500,-0.24,"0.8130",0.05,-0.7989,0.6272,-0.00017
407,"b12",-0.4994,0.2769,500,-1.8,"0.0719",0.05,-1.0434,0.04468,-0.00036
407,"b21",0.3254,0.1594,500,2.04,"0.0417",0.05,0.0123,0.6386,-1e-04
407,"b22",-0.2072,0.1302,500,-1.59,"0.1121",0.05,-0.463,0.04857,0.000476
407,"b31",-0.2517,0.1719,500,-1.46,"0.1439",0.05,-0.5895,0.08612,-0.00013
407,"b32",-0.2048,0.1467,500,-1.4,"0.1633",0.05,-0.493,0.08343,-4e-04
407,"b41",1.6054,0.223,500,7.2,"<.0001",0.05,1.1673,2.0436,-0.00039
407,"b42",1.1016,0.171,500,6.44,"<.0001",0.05,0.7657,1.4376,-0.00061
407,"b51",-0.7862,0.1978,500,-3.98,"<.0001",0.05,-1.1748,-0.3976,0.000574
407,"b52",-0.3852,0.1574,500,-2.45,"0.0147",0.05,-0.6945,-0.07595,0.000476
407,"phi1",0.2913,0.29,500,1,"0.3157",0.05,-0.2786,0.8612,-0.00041
407,"phi2",-1.1412,0.7009,500,-1.63,"0.1041",0.05,-2.5184,0.236,-1e-04
408,"b01",-2.0983,0.2808,500,-7.47,"<.0001",0.05,-2.65,-1.5467,-0.00019
408,"b02",-1.0857,0.2145,500,-5.06,"<.0001",0.05,-1.5071,-0.6643,0.000382
408,"b11",-0.04486,0.2878,500,-0.16,"0.8762",0.05,-0.6103,0.5206,8e-05
408,"b12",-0.8059,0.2721,500,-2.96,"0.0032",0.05,-1.3405,-0.2713,-7e-05
408,"b21",0.1904,0.1342,500,1.42,"0.1563",0.05,-0.07313,0.454,-1e-04
408,"b22",-0.06412,0.1284,500,-0.5,"0.6177",0.05,-0.3164,0.1881,0.000225
408,"b31",-0.2818,0.1376,500,-2.05,"0.0411",0.05,-0.5522,-0.01145,-0.00079
408,"b32",-0.455,0.1368,500,-3.33,"0.0009",0.05,-0.7238,-0.1863,-0.00048
408,"b41",1.0152,0.1544,500,6.57,"<.0001",0.05,0.7118,1.3186,0.000898
408,"b42",0.8622,0.1416,500,6.09,"<.0001",0.05,0.5841,1.1403,-0.00049
408,"b51",-0.5145,0.1414,500,-3.64,"0.0003",0.05,-0.7923,-0.2367,5.1e-05
408,"b52",-0.1348,0.1322,500,-1.02,"0.3085",0.05,-0.3945,0.125,-9e-05
408,"phi1",-1.1901,0.4971,500,-2.39,"0.0170",0.05,-2.1667,-0.2135,9.8e-05
408,"phi2",0.3039,0.3068,500,0.99,"0.3224",0.05,-0.2989,0.9067,0.000357
409,"b01",-2.8612,0.4156,500,-6.88,"<.0001",0.05,-3.6778,-2.0446,0.000676
409,"b02",-1.7266,0.27,500,-6.4,"<.0001",0.05,-2.257,-1.1962,-0.00012
409,"b11",0.6517,0.436,500,1.49,"0.1356",0.05,-0.2049,1.5082,0.000527
409,"b12",0.01846,0.3099,500,0.06,"0.9525",0.05,-0.5903,0.6273,0.000109
409,"b21",0.2915,0.1771,500,1.65,"0.1004",0.05,-0.05646,0.6394,0.000352
409,"b22",0.1689,0.1471,500,1.15,"0.2514",0.05,-0.1201,0.4578,0.000447
409,"b31",-0.5282,0.1715,500,-3.08,"0.0022",0.05,-0.8652,-0.1913,-0.00024
409,"b32",0.05314,0.1323,500,0.4,"0.6881",0.05,-0.2068,0.3131,0.000628
409,"b41",1.0098,0.2056,500,4.91,"<.0001",0.05,0.606,1.4137,-5e-05
409,"b42",1.0176,0.1706,500,5.96,"<.0001",0.05,0.6824,1.3528,-0.00025
409,"b51",-0.463,0.1789,500,-2.59,"0.0099",0.05,-0.8144,-0.1115,1.4e-05
409,"b52",-0.5833,0.1498,500,-3.89,"0.0001",0.05,-0.8776,-0.289,0.000376
409,"phi1",-0.7834,0.5911,500,-1.33,"0.1857",0.05,-1.9449,0.378,0.000137
409,"phi2",0.3338,0.4571,500,0.73,"0.4655",0.05,-0.5642,1.2318,0.000456
410,"b01",-2.6502,0.3576,500,-7.41,"<.0001",0.05,-3.3527,-1.9477,-0.00029
410,"b02",-1.9116,0.254,500,-7.53,"<.0001",0.05,-2.4106,-1.4127,-0.00013
410,"b11",0.749,0.3804,500,1.97,"0.0495",0.05,0.00168,1.4964,-0.00012
410,"b12",0.238,0.275,500,0.87,"0.3872",0.05,-0.3023,0.7784,-4e-05
410,"b21",0.1083,0.1697,500,0.64,"0.5237",0.05,-0.2252,0.4418,-0.00083
410,"b22",0.1328,0.1236,500,1.07,"0.2830",0.05,-0.11,0.3756,0.000557
410,"b31",-0.1072,0.1529,500,-0.7,"0.4836",0.05,-0.4075,0.1932,-5e-05
410,"b32",-0.2526,0.1158,500,-2.18,"0.0296",0.05,-0.4802,-0.0251,0.000479
410,"b41",0.9566,0.1726,500,5.54,"<.0001",0.05,0.6174,1.2958,7.8e-05
410,"b42",1.0838,0.1631,500,6.65,"<.0001",0.05,0.7634,1.4042,-0.00082
410,"b51",-0.3907,0.1642,500,-2.38,"0.0177",0.05,-0.7133,-0.0681,0.000753
410,"b52",-0.149,0.1218,500,-1.22,"0.2219",0.05,-0.3883,0.09032,-0.00041
410,"phi1",0.3028,0.2136,500,1.42,"0.1569",0.05,-0.1169,0.7224,0.000118
410,"phi2",-1.6069,0.5842,500,-2.75,"0.0062",0.05,-2.7547,-0.4591,0.000106
411,"b01",-1.8514,0.2558,500,-7.24,"<.0001",0.05,-2.354,-1.3488,2e-05
411,"b02",-1.216,0.2192,500,-5.55,"<.0001",0.05,-1.6467,-0.7853,-9e-05
411,"b11",-0.2604,0.2701,500,-0.96,"0.3354",0.05,-0.7911,0.2703,0.000226
411,"b12",-0.3424,0.2623,500,-1.31,"0.1924",0.05,-0.8577,0.1729,-3e-05
411,"b21",0.2025,0.1437,500,1.41,"0.1594",0.05,-0.07986,0.4849,6.5e-05
411,"b22",-0.1899,0.1339,500,-1.42,"0.1568",0.05,-0.4531,0.07324,-0.00016
411,"b31",-0.1366,0.1309,500,-1.04,"0.2971",0.05,-0.3937,0.1205,9.6e-05
411,"b32",-0.05972,0.1251,500,-0.48,"0.6334",0.05,-0.3055,0.1861,-6e-05
411,"b41",0.6855,0.1735,500,3.95,"<.0001",0.05,0.3447,1.0263,4.7e-05
411,"b42",0.6574,0.1346,500,4.89,"<.0001",0.05,0.393,0.9219,2.5e-05
411,"b51",-0.2583,0.1363,500,-1.89,"0.0587",0.05,-0.5262,0.00951,-3.14e-06
411,"b52",-0.00664,0.1312,500,-0.05,"0.9596",0.05,-0.2643,0.2511,0.000314
411,"phi1",-1.701,0.7243,500,-2.35,"0.0192",0.05,-3.124,-0.2779,-8.1e-06
411,"phi2",0.7871,0.298,500,2.64,"0.0085",0.05,0.2016,1.3726,0.000141
412,"b01",-1.7453,0.2504,500,-6.97,"<.0001",0.05,-2.2373,-1.2533,-2e-05
412,"b02",-1.8083,0.2452,500,-7.37,"<.0001",0.05,-2.2901,-1.3265,-0.00018
412,"b11",-0.4904,0.31,500,-1.58,"0.1143",0.05,-1.0995,0.1187,-5e-05
412,"b12",0.3056,0.2695,500,1.13,"0.2573",0.05,-0.2238,0.835,-8e-05
412,"b21",0.03804,0.1535,500,0.25,"0.8043",0.05,-0.2635,0.3396,0.000138
412,"b22",-0.1133,0.1295,500,-0.87,"0.3821",0.05,-0.3677,0.1411,-0.00013
412,"b31",-0.3012,0.151,500,-1.99,"0.0467",0.05,-0.5979,-0.00442,-0.00011
412,"b32",-0.07107,0.1294,500,-0.55,"0.5830",0.05,-0.3252,0.1831,0.000155
412,"b41",1.0353,0.1676,500,6.18,"<.0001",0.05,0.7059,1.3646,-5e-05
412,"b42",1.1216,0.151,500,7.43,"<.0001",0.05,0.8248,1.4183,-0.00014
412,"b51",-0.3033,0.1487,500,-2.04,"0.0419",0.05,-0.5956,-0.01114,0.000141
412,"b52",-0.1182,0.125,500,-0.95,"0.3451",0.05,-0.3638,0.1275,-2e-04
412,"phi1",-0.00714,0.3103,500,-0.02,"0.9817",0.05,-0.6168,0.6025,1.6e-05
412,"phi2",-0.8265,0.5409,500,-1.53,"0.1271",0.05,-1.8891,0.2362,6.8e-05
413,"b01",-2.3951,0.3063,500,-7.82,"<.0001",0.05,-2.9968,-1.7933,-0.00038
413,"b02",-1.5534,0.2445,500,-6.35,"<.0001",0.05,-2.0337,-1.0731,7.1e-05
413,"b11",0.2932,0.3217,500,0.91,"0.3625",0.05,-0.3389,0.9254,-0.00036
413,"b12",-0.1577,0.2799,500,-0.56,"0.5735",0.05,-0.7077,0.3923,0.00012
413,"b21",0.07029,0.1609,500,0.44,"0.6623",0.05,-0.2457,0.3863,-0.00011
413,"b22",0.1915,0.1406,500,1.36,"0.1737",0.05,-0.08469,0.4677,8.7e-05
413,"b31",-0.1288,0.1571,500,-0.82,"0.4127",0.05,-0.4374,0.1798,0.000147
413,"b32",-0.03531,0.1386,500,-0.25,"0.7990",0.05,-0.3076,0.237,3e-04
413,"b41",0.9874,0.1848,500,5.34,"<.0001",0.05,0.6244,1.3505,-0.00039
413,"b42",1.1894,0.1689,500,7.04,"<.0001",0.05,0.8575,1.5212,-4.33e-06
413,"b51",-0.2164,0.1604,500,-1.35,"0.1780",0.05,-0.5316,0.09883,-6e-05
413,"b52",0.01737,0.1351,500,0.13,"0.8978",0.05,-0.2481,0.2829,-3e-04
413,"phi1",-0.9218,0.7273,500,-1.27,"0.2056",0.05,-2.3508,0.5072,-5e-05
413,"phi2",0.06915,0.5942,500,0.12,"0.9074",0.05,-1.0983,1.2366,-0.00021
414,"b01",-2.6818,0.3742,500,-7.17,"<.0001",0.05,-3.4169,-1.9467,-0.00051
414,"b02",-1.1243,0.2143,500,-5.25,"<.0001",0.05,-1.5452,-0.7033,0.000752
414,"b11",0.6356,0.3846,500,1.65,"0.0990",0.05,-0.12,1.3913,-0.00038
414,"b12",-0.404,0.2517,500,-1.61,"0.1091",0.05,-0.8986,0.0905,0.000758
414,"b21",0.2081,0.1709,500,1.22,"0.2239",0.05,-0.1276,0.5438,-3e-05
414,"b22",-0.1657,0.1123,500,-1.48,"0.1407",0.05,-0.3863,0.05495,0.000317
414,"b31",-0.07274,0.153,500,-0.48,"0.6347",0.05,-0.3733,0.2278,-0.00067
414,"b32",-0.1058,0.1061,500,-1,"0.3194",0.05,-0.3143,0.1027,0.00036
414,"b41",0.9996,0.1908,500,5.24,"<.0001",0.05,0.6248,1.3743,-0.00015
414,"b42",0.8491,0.1372,500,6.19,"<.0001",0.05,0.5795,1.1187,0.000579
414,"b51",-0.5309,0.165,500,-3.22,"0.0014",0.05,-0.855,-0.2068,9.1e-05
414,"b52",-0.1244,0.1081,500,-1.15,"0.2502",0.05,-0.3367,0.08792,7.341e-06
414,"phi1",-0.06111,0.2056,500,-0.3,"0.7665",0.05,-0.4651,0.3429,-0.00034
414,"phi2",-1.5744,0.6504,500,-2.42,"0.0158",0.05,-2.8522,-0.2966,-8e-05
415,"b01",-2.5225,0.3493,500,-7.22,"<.0001",0.05,-3.2089,-1.8362,6.9e-05
415,"b02",-1.5993,0.2714,500,-5.89,"<.0001",0.05,-2.1325,-1.0661,-0.00022
415,"b11",0.3617,0.3724,500,0.97,"0.3319",0.05,-0.37,1.0933,0.000132
415,"b12",-0.1976,0.3185,500,-0.62,"0.5353",0.05,-0.8233,0.4281,-0.00013
415,"b21",0.2289,0.17,500,1.35,"0.1786",0.05,-0.105,0.5629,-0.00023
415,"b22",0.1687,0.1431,500,1.18,"0.2391",0.05,-0.1125,0.4499,1e-05
415,"b31",0.02083,0.2017,500,0.1,"0.9178",0.05,-0.3754,0.4171,-0.00014
415,"b32",-0.2113,0.1516,500,-1.39,"0.1641",0.05,-0.5092,0.0866,-2e-05
415,"b41",1.1753,0.1933,500,6.08,"<.0001",0.05,0.7954,1.5551,0.000101
415,"b42",1.1855,0.1726,500,6.87,"<.0001",0.05,0.8465,1.5246,-0.00022
415,"b51",-0.2876,0.1579,500,-1.82,"0.0691",0.05,-0.5978,0.02263,-4e-05
415,"b52",-0.1462,0.1354,500,-1.08,"0.2810",0.05,-0.4123,0.1199,-0.00023
415,"phi1",-0.3935,0.7762,500,-0.51,"0.6124",0.05,-1.9186,1.1316,-0.00021
415,"phi2",-0.3553,0.9143,500,-0.39,"0.6977",0.05,-2.1516,1.441,-0.00018
416,"b01",-2.4501,0.3598,500,-6.81,"<.0001",0.05,-3.1569,-1.7433,0.000671
416,"b02",-1.4092,0.2482,500,-5.68,"<.0001",0.05,-1.8969,-0.9216,0.000807
416,"b11",-0.01818,0.395,500,-0.05,"0.9633",0.05,-0.7943,0.7579,0.000608
416,"b12",-0.8931,0.3056,500,-2.92,"0.0036",0.05,-1.4935,-0.2926,0.000712
416,"b21",0.2284,0.1776,500,1.29,"0.1990",0.05,-0.1205,0.5773,-0.00019
416,"b22",0.2155,0.1546,500,1.39,"0.1642",0.05,-0.08838,0.5193,-0.00052
416,"b31",0.1806,0.2037,500,0.89,"0.3756",0.05,-0.2196,0.5809,-0.00085
