"loop","Label","Estimate","StandardError","DF","tValue","Probt","Alpha","Lower","Upper"
539,"b13",-0.04512,0.1632,500,-0.28,0.7823,0.05,-0.3657,0.2754
539,"b23",-0.12,0.1098,500,-1.09,0.2752,0.05,-0.3357,0.09578
539,"b33",0.1869,0.2132,500,0.88,0.381,0.05,-0.232,0.6058
539,"b43",-0.6231,0.3689,500,-1.69,0.0918,0.05,-1.3478,0.1017
539,"b53",0.1247,0.2459,500,0.51,0.6121,0.05,-0.3583,0.6078
540,"b03",1.569,0.5296,500,2.96,0.0032,0.05,0.5285,2.6094
540,"b13",0.2922,0.3174,500,0.92,0.3578,0.05,-0.3315,0.9159
540,"b23",0.07408,0.1476,500,0.5,0.6159,0.05,-0.2159,0.364
540,"b33",0.1986,0.2021,500,0.98,0.3263,0.05,-0.1985,0.5957
540,"b43",-1.1566,0.4284,500,-2.7,0.0072,0.05,-1.9983,-0.315
540,"b53",-0.07878,0.2001,500,-0.39,0.694,0.05,-0.472,0.3144
541,"b03",1.8114,0.4596,500,3.94,"<.0001",0.05,0.9085,2.7143
541,"b13",0.04957,0.2416,500,0.21,"0.8375",0.05,-0.425,0.5242
541,"b23",-0.06149,0.1758,500,-0.35,"0.7267",0.05,-0.4069,0.284
541,"b33",0.1512,0.09849,500,1.54,"0.1253",0.05,-0.04227,0.3448
541,"b43",-0.7256,0.2747,500,-2.64,"0.0085",0.05,-1.2654,-0.1858
541,"b53",0.1254,0.1472,500,0.85,"0.3947",0.05,-0.1638,0.4145
542,"b03",1.6105,0.4887,500,3.3,0.0011,0.05,0.6504,2.5706
542,"b13",-0.00834,0.3174,500,-0.03,0.979,0.05,-0.632,0.6153
542,"b23",0.008093,0.1714,500,0.05,0.9624,0.05,-0.3287,0.3449
542,"b33",0.2967,0.2418,500,1.23,0.2204,0.05,-0.1784,0.7719
542,"b43",-0.7241,0.3345,500,-2.16,0.0309,0.05,-1.3813,-0.06694
542,"b53",0.5389,0.2854,500,1.89,0.0596,0.05,-0.02178,1.0995
543,"b03",1.9238,0.6894,500,2.79,0.0055,0.05,0.5692,3.2784
543,"b13",-0.3927,0.5236,500,-0.75,0.4537,0.05,-1.4215,0.6361
543,"b23",-0.4352,0.2394,500,-1.82,0.0697,0.05,-0.9056,0.03516
543,"b33",0.178,0.2343,500,0.76,0.4479,0.05,-0.2824,0.6383
543,"b43",-0.7538,0.459,500,-1.64,0.1011,0.05,-1.6555,0.148
543,"b53",0.07856,0.2183,500,0.36,0.7192,0.05,-0.3504,0.5075
544,"b03",1.6392,0.5365,500,3.06,0.0024,0.05,0.5851,2.6933
544,"b13",0.1255,0.2203,500,0.57,0.5693,0.05,-0.3074,0.5584
544,"b23",-0.00077,0.1218,500,-0.01,0.9949,0.05,-0.24,0.2385
544,"b33",0.1813,0.1335,500,1.36,0.1752,0.05,-0.08104,0.4435
544,"b43",-0.9966,0.4474,500,-2.23,0.0264,0.05,-1.8756,-0.1176
544,"b53",0.09582,0.1747,500,0.55,0.5836,0.05,-0.2474,0.439
545,"b03",1.8718,0.7737,500,2.42,0.0159,0.05,0.3517,3.392
545,"b13",-0.1426,0.4208,500,-0.34,0.7348,0.05,-0.9693,0.6841
545,"b23",-0.4443,0.4026,500,-1.1,0.2703,0.05,-1.2353,0.3467
545,"b33",0.06885,0.1507,500,0.46,0.648,0.05,-0.2272,0.3649
545,"b43",-0.8441,0.4699,500,-1.8,0.073,0.05,-1.7672,0.07904
545,"b53",0.2725,0.1904,500,1.43,0.1531,0.05,-0.1017,0.6467
546,"b03",-0.527,0.8788,500,-0.6,0.549,0.05,-2.2535,1.1996
546,"b13",0.9619,0.6221,500,1.55,0.1227,0.05,-0.2604,2.1843
546,"b23",0.02131,0.1634,500,0.13,0.8963,0.05,-0.2997,0.3424
546,"b33",0.01659,0.1562,500,0.11,0.9155,0.05,-0.2903,0.3235
546,"b43",-0.5974,0.4528,500,-1.32,0.1876,0.05,-1.487,0.2921
546,"b53",-0.1564,0.1859,500,-0.84,0.4006,0.05,-0.5217,0.2089
547,"b03",1.6503,0.5076,500,3.25,0.0012,0.05,0.653,2.6476
547,"b13",0.048,0.1371,500,0.35,0.7264,0.05,-0.2214,0.3174
547,"b23",-0.04005,0.2462,500,-0.16,0.8708,0.05,-0.5238,0.4437
547,"b33",0.08851,0.1313,500,0.67,0.5006,0.05,-0.1695,0.3465
547,"b43",-0.7812,0.3302,500,-2.37,0.0184,0.05,-1.43,-0.1324
547,"b53",0.218,0.1561,500,1.4,0.1632,0.05,-0.08871,0.5248
548,"b03",1.6007,0.4965,500,3.22,0.0013,0.05,0.6252,2.5762
548,"b13",0.1534,0.1907,500,0.8,0.4214,0.05,-0.2212,0.528
548,"b23",-0.02666,0.1512,500,-0.18,0.8602,0.05,-0.3238,0.2705
548,"b33",0.1231,0.1022,500,1.2,0.2292,0.05,-0.07777,0.3239
548,"b43",-0.8232,0.3729,500,-2.21,0.0278,0.05,-1.5559,-0.09042
548,"b53",0.1858,0.1425,500,1.3,0.193,0.05,-0.09426,0.4659
549,"b03",1.3366,0.5775,500,2.31,0.0211,0.05,0.2019,2.4713
549,"b13",-0.03852,0.2831,500,-0.14,0.8918,0.05,-0.5948,0.5177
549,"b23",-0.1265,0.1253,500,-1.01,0.313,0.05,-0.3726,0.1196
549,"b33",0.09761,0.1539,500,0.63,0.5261,0.05,-0.2047,0.3999
549,"b43",-0.7116,0.3577,500,-1.99,0.0472,0.05,-1.4143,-0.00896
549,"b53",0.1283,0.1496,500,0.86,0.3915,0.05,-0.1656,0.4222
550,"b03",1.0114,0.6185,500,1.64,0.1027,0.05,-0.2039,2.2266
550,"b13",0.1524,0.3794,500,0.4,0.6881,0.05,-0.593,0.8978
550,"b23",-0.05526,0.05399,500,-1.02,0.3066,0.05,-0.1613,0.05082
550,"b33",0.0976,0.08706,500,1.12,0.2628,0.05,-0.07345,0.2686
550,"b43",-0.5453,0.3587,500,-1.52,0.1291,0.05,-1.2501,0.1594
550,"b53",0.1102,0.1558,500,0.71,0.4796,0.05,-0.1959,0.4163
551,"b03",1.8718,0.7737,500,2.42,0.0159,0.05,0.3517,3.392
551,"b13",-0.1426,0.4208,500,-0.34,0.7348,0.05,-0.9693,0.6841
551,"b23",-0.4443,0.4026,500,-1.1,0.2703,0.05,-1.2353,0.3467
551,"b33",0.06885,0.1507,500,0.46,0.648,0.05,-0.2272,0.3649
551,"b43",-0.8441,0.4699,500,-1.8,0.073,0.05,-1.7672,0.07904
551,"b53",0.2725,0.1904,500,1.43,0.1531,0.05,-0.1017,0.6467
552,"b03",1.4894,0.4175,500,3.57,4e-04,0.05,0.6692,2.3096
552,"b13",0.3624,0.2379,500,1.52,0.1284,0.05,-0.1051,0.8298
552,"b23",0.1155,0.09587,500,1.21,0.2287,0.05,-0.07282,0.3039
552,"b33",0.02435,0.1804,500,0.13,0.8927,0.05,-0.3301,0.3788
552,"b43",-0.7454,0.3262,500,-2.28,0.0227,0.05,-1.3863,-0.1044
552,"b53",-0.01293,0.1527,500,-0.08,0.9325,0.05,-0.3129,0.287
553,"b03",2.2771,0.6492,500,3.51,5e-04,0.05,1.0017,3.5525
553,"b13",0.6151,0.5181,500,1.19,0.2357,0.05,-0.4027,1.633
553,"b23",0.4196,0.2302,500,1.82,0.0689,0.05,-0.03267,0.8718
553,"b33",0.4845,0.2351,500,2.06,0.0398,0.05,0.02259,0.9464
553,"b43",-1.0488,0.3113,500,-3.37,8e-04,0.05,-1.6604,-0.4372
553,"b53",0.3079,0.227,500,1.36,0.1756,0.05,-0.1381,0.7538
554,"b03",1.7886,0.605,500,2.96,0.0033,0.05,0.5999,2.9773
554,"b13",0.2324,0.5235,500,0.44,0.6573,0.05,-0.7962,1.261
554,"b23",-0.05995,0.1387,500,-0.43,0.6659,0.05,-0.3325,0.2126
554,"b33",0.02718,0.08566,500,0.32,0.7512,0.05,-0.1411,0.1955
554,"b43",-0.8157,0.2809,500,-2.9,0.0039,0.05,-1.3676,-0.2637
554,"b53",0.06928,0.1779,500,0.39,0.6972,0.05,-0.2803,0.4189
555,"b03",2.0574,0.5814,500,3.54,4e-04,0.05,0.9151,3.1997
555,"b13",0.1649,0.2743,500,0.6,0.548,0.05,-0.374,0.7038
555,"b23",0.1574,0.1888,500,0.83,0.4048,0.05,-0.2135,0.5284
555,"b33",0.1131,0.1349,500,0.84,0.402,0.05,-0.1519,0.3782
555,"b43",-1.1769,0.4184,500,-2.81,0.0051,0.05,-1.9988,-0.3549
555,"b53",-0.01718,0.1812,500,-0.09,0.9245,0.05,-0.3731,0.3388
556,"b03",1.69,0.5035,500,3.36,8e-04,0.05,0.7008,2.6792
556,"b13",0.4149,0.41,500,1.01,0.312,0.05,-0.3906,1.2204
556,"b23",-0.2989,0.22,500,-1.36,0.1748,0.05,-0.7311,0.1333
556,"b33",0.1047,0.2205,500,0.47,0.6352,0.05,-0.3285,0.5378
556,"b43",-0.9086,0.3682,500,-2.47,0.0139,0.05,-1.6321,-0.1852
556,"b53",0.5807,0.2371,500,2.45,0.0147,0.05,0.1149,1.0465
557,"b03",1.8237,0.5053,500,3.61,3e-04,0.05,0.831,2.8164
557,"b13",0.1381,0.5027,500,0.27,0.7836,0.05,-0.8495,1.1258
557,"b23",-0.06787,0.09782,500,-0.69,0.4881,0.05,-0.2601,0.1243
557,"b33",0.0562,0.0846,500,0.66,0.5068,0.05,-0.11,0.2224
557,"b43",-0.5683,0.2896,500,-1.96,0.0502,0.05,-1.1373,0.000567
557,"b53",0.3175,0.1198,500,2.65,0.0083,0.05,0.08207,0.5529
558,"b03",1.915,0.5307,500,3.61,3e-04,0.05,0.8723,2.9576
558,"b13",0.531,0.4136,500,1.28,0.1998,0.05,-0.2817,1.3437
558,"b23",-0.2648,0.1596,500,-1.66,0.0977,0.05,-0.5784,0.04873
558,"b33",0.2503,0.1629,500,1.54,0.1251,0.05,-0.0698,0.5705
558,"b43",-1.1503,0.3406,500,-3.38,8e-04,0.05,-1.8196,-0.4811
558,"b53",0.2901,0.1508,500,1.92,0.055,0.05,-0.00628,0.5864
559,"b03",1.462,0.4881,500,3,0.0029,0.05,0.5031,2.4208
559,"b13",-0.01072,0.2705,500,-0.04,0.9684,0.05,-0.5422,0.5208
559,"b23",-0.09213,0.1245,500,-0.74,0.4595,0.05,-0.3367,0.1524
559,"b33",0.1409,0.1682,500,0.84,0.4028,0.05,-0.1896,0.4714
559,"b43",-0.3842,0.2318,500,-1.66,0.098,0.05,-0.8396,0.07121
559,"b53",0.2722,0.2346,500,1.16,0.2464,0.05,-0.1887,0.7331
560,"b03",1.8113,0.5808,500,3.12,0.0019,0.05,0.6702,2.9524
560,"b13",0.1165,0.2575,500,0.45,0.651,0.05,-0.3893,0.6224
560,"b23",-0.34,0.2788,500,-1.22,0.2232,0.05,-0.8877,0.2078
560,"b33",-0.04089,0.1473,500,-0.28,0.7814,0.05,-0.3302,0.2484
560,"b43",-0.775,0.2787,500,-2.78,0.0056,0.05,-1.3225,-0.2275
560,"b53",0.1973,0.1564,500,1.26,0.2078,0.05,-0.11,0.5046
561,"b03",3.1663,0.7212,500,4.39,"<.0001",0.05,1.7493,4.5833
561,"b13",-1.1608,0.6114,500,-1.9,"0.0582",0.05,-2.362,0.04043
561,"b23",-0.2734,0.3099,500,-0.88,"0.3781",0.05,-0.8823,0.3355
561,"b33",-0.1492,0.2807,500,-0.53,"0.5951",0.05,-0.7006,0.4022
561,"b43",-1.1713,0.4877,500,-2.4,"0.0167",0.05,-2.1296,-0.213
561,"b53",-0.05426,0.2669,500,-0.2,"0.8390",0.05,-0.5787,0.4702
562,"b03",1.2164,0.539,500,2.26,0.0245,0.05,0.1573,2.2754
562,"b13",0.191,0.3028,500,0.63,0.5286,0.05,-0.404,0.786
562,"b23",-0.01233,0.1314,500,-0.09,0.9253,0.05,-0.2706,0.2459
562,"b33",0.1843,0.234,500,0.79,0.4312,0.05,-0.2754,0.6441
562,"b43",-0.6657,0.439,500,-1.52,0.1301,0.05,-1.5283,0.1968
562,"b53",0.1698,0.1905,500,0.89,0.3732,0.05,-0.2045,0.544
563,"b03",1.3219,0.564,500,2.34,0.0195,0.05,0.2138,2.4301
563,"b13",0.278,0.287,500,0.97,0.3333,0.05,-0.2859,0.8419
563,"b23",0.06652,0.1381,500,0.48,0.6303,0.05,-0.2048,0.3379
563,"b33",-0.04988,0.1942,500,-0.26,0.7974,0.05,-0.4315,0.3317
563,"b43",-0.8977,0.441,500,-2.04,0.0423,0.05,-1.7642,-0.03117
563,"b53",0.02316,0.1712,500,0.14,0.8924,0.05,-0.3131,0.3594
564,"b03",1.2076,0.4853,500,2.49,0.0132,0.05,0.254,2.1611
564,"b13",0.1332,0.2535,500,0.53,0.5995,0.05,-0.3649,0.6313
564,"b23",0.01247,0.1505,500,0.08,0.934,0.05,-0.2832,0.3082
564,"b33",0.1234,0.1285,500,0.96,0.3373,0.05,-0.129,0.3758
564,"b43",-0.5464,0.3637,500,-1.5,0.1336,0.05,-1.261,0.1681
564,"b53",0.1476,0.1279,500,1.15,0.2493,0.05,-0.1038,0.3989
565,"b03",0.987,0.6198,500,1.59,0.1119,0.05,-0.2307,2.2047
565,"b13",0.05498,0.4232,500,0.13,0.8967,0.05,-0.7765,0.8865
565,"b23",0.03713,0.05334,500,0.7,0.4867,0.05,-0.06767,0.1419
565,"b33",0.07458,0.1244,500,0.6,0.549,0.05,-0.1698,0.3189
565,"b43",-0.4499,0.2832,500,-1.59,0.1128,0.05,-1.0063,0.1065
565,"b53",0.06174,0.3367,500,0.18,0.8546,0.05,-0.5998,0.7232
566,"b03",1.9323,0.5288,500,3.65,3e-04,0.05,0.8934,2.9712
566,"b13",-0.05248,0.3674,500,-0.14,0.8865,0.05,-0.7743,0.6693
566,"b23",0.2008,0.2349,500,0.85,0.393,0.05,-0.2607,0.6624
566,"b33",0.1221,0.1724,500,0.71,0.479,0.05,-0.2166,0.4608
566,"b43",-1.1016,0.4065,500,-2.71,0.007,0.05,-1.9001,-0.303
566,"b53",-0.1967,0.2315,500,-0.85,0.3959,0.05,-0.6515,0.2581
567,"b03",1.559,0.5383,500,2.9,0.0039,0.05,0.5014,2.6166
567,"b13",0.2848,0.5065,500,0.56,0.5742,0.05,-0.7104,1.28
567,"b23",-0.4404,0.3485,500,-1.26,0.2069,0.05,-1.1252,0.2443
567,"b33",0.1183,0.1999,500,0.59,0.5542,0.05,-0.2745,0.5112
567,"b43",-0.6611,0.4152,500,-1.59,0.1119,0.05,-1.4767,0.1546
567,"b53",0.2136,0.1859,500,1.15,0.2512,0.05,-0.1517,0.5789
568,"b03",-0.2011,0.6097,500,-0.33,0.7417,0.05,-1.399,0.9968
568,"b13",-0.05419,0.1809,500,-0.3,0.7647,0.05,-0.4097,0.3013
568,"b23",-0.02866,0.1633,500,-0.18,0.8608,0.05,-0.3496,0.2923
568,"b33",-0.03372,0.1177,500,-0.29,0.7746,0.05,-0.265,0.1975
568,"b43",0.1336,0.3875,500,0.34,0.7303,0.05,-0.6276,0.8949
568,"b53",0.005292,0.06873,500,0.08,0.9387,0.05,-0.1297,0.1403
569,"b03",1.6314,0.6439,500,2.53,0.0116,0.05,0.3663,2.8965
569,"b13",0.6976,0.6412,500,1.09,0.2772,0.05,-0.5623,1.9574
569,"b23",-0.9056,0.2944,500,-3.08,0.0022,0.05,-1.4839,-0.3273
569,"b33",0.06179,0.2655,500,0.23,0.816,0.05,-0.4597,0.5833
569,"b43",-1.079,0.4443,500,-2.43,0.0155,0.05,-1.9519,-0.2062
569,"b53",0.7558,0.3321,500,2.28,0.0233,0.05,0.1034,1.4083
570,"b03",3.4367,0.6763,500,5.08,"<.0001",0.05,2.1079,4.7655
570,"b13",-0.6404,0.557,500,-1.15,"0.2508",0.05,-1.7347,0.4539
570,"b23",-0.2567,0.2295,500,-1.12,"0.2638",0.05,-0.7077,0.1942
570,"b33",0.6107,0.2623,500,2.33,"0.0203",0.05,0.09548,1.126
570,"b43",-1.4275,0.4554,500,-3.13,"0.0018",0.05,-2.3222,-0.5327
570,"b53",0.3991,0.2394,500,1.67,"0.0962",0.05,-0.07129,0.8694
571,"b03",1.5945,0.4644,500,3.43,6e-04,0.05,0.6821,2.5069
571,"b13",-0.08513,0.2976,500,-0.29,0.775,0.05,-0.6699,0.4996
571,"b23",-0.2406,0.256,500,-0.94,0.3478,0.05,-0.7435,0.2624
571,"b33",0.222,0.1579,500,1.41,0.1602,0.05,-0.08811,0.5322
571,"b43",-0.4717,0.2164,500,-2.18,0.0298,0.05,-0.897,-0.04648
571,"b53",0.2094,0.1474,500,1.42,0.156,0.05,-0.08018,0.499
572,"b03",1.9796,0.4058,500,4.88,"<.0001",0.05,1.1824,2.7768
572,"b13",-0.06084,0.2446,500,-0.25,"0.8037",0.05,-0.5415,0.4198
572,"b23",-0.06462,0.1733,500,-0.37,"0.7094",0.05,-0.4051,0.2758
572,"b33",0.06702,0.141,500,0.48,"0.6347",0.05,-0.21,0.344
572,"b43",-0.8753,0.3499,500,-2.5,"0.0127",0.05,-1.5627,-0.1878
572,"b53",0.1129,0.1753,500,0.64,"0.5196",0.05,-0.2314,0.4573
573,"b03",1.7607,0.5606,500,3.14,0.0018,0.05,0.6593,2.8622
573,"b13",-0.7158,0.5281,500,-1.36,0.1759,0.05,-1.7535,0.3218
573,"b23",-0.1848,0.1909,500,-0.97,0.3336,0.05,-0.5598,0.1903
573,"b33",-0.0736,0.2163,500,-0.34,0.7338,0.05,-0.4986,0.3514
573,"b43",-0.4419,0.3517,500,-1.26,0.2095,0.05,-1.1328,0.249
573,"b53",0.6445,0.2899,500,2.22,0.0266,0.05,0.07497,1.214
574,"b03",1.7069,0.4682,500,3.65,3e-04,0.05,0.7869,2.6268
574,"b13",0.005813,0.1747,500,0.03,0.9735,0.05,-0.3375,0.3491
574,"b23",-0.06635,0.09542,500,-0.7,0.4872,0.05,-0.2538,0.1211
574,"b33",0.1073,0.1359,500,0.79,0.4302,0.05,-0.1597,0.3744
574,"b43",-0.6112,0.1867,500,-3.27,0.0011,0.05,-0.978,-0.2444
574,"b53",0.1526,0.09051,500,1.69,0.0925,0.05,-0.02525,0.3304
575,"b03",1.009,0.5662,500,1.78,0.0753,0.05,-0.1034,2.1215
575,"b13",0.2949,0.3065,500,0.96,0.3363,0.05,-0.3072,0.8971
575,"b23",0.1939,0.1628,500,1.19,0.2341,0.05,-0.1259,0.5137
575,"b33",0.07043,0.1011,500,0.7,0.4865,0.05,-0.1282,0.2691
575,"b43",-0.8801,0.4876,500,-1.8,0.0717,0.05,-1.838,0.0779
575,"b53",0.01731,0.1627,500,0.11,0.9153,0.05,-0.3024,0.337
576,"b03",-0.527,0.8788,500,-0.6,0.549,0.05,-2.2535,1.1996
576,"b13",0.9619,0.6221,500,1.55,0.1227,0.05,-0.2604,2.1843
576,"b23",0.02131,0.1634,500,0.13,0.8963,0.05,-0.2997,0.3424
576,"b33",0.01659,0.1562,500,0.11,0.9155,0.05,-0.2903,0.3235
576,"b43",-0.5974,0.4528,500,-1.32,0.1876,0.05,-1.487,0.2921
576,"b53",-0.1564,0.1859,500,-0.84,0.4006,0.05,-0.5217,0.2089
577,"b03",1.9618,0.398,500,4.93,"<.0001",0.05,1.1799,2.7437
577,"b13",0.3909,0.248,500,1.58,"0.1157",0.05,-0.09646,0.8782
577,"b23",-0.178,0.1526,500,-1.17,"0.2441",0.05,-0.4777,0.1218
577,"b33",-0.0599,0.1227,500,-0.49,"0.6256",0.05,-0.3009,0.1811
577,"b43",-0.8085,0.2198,500,-3.68,"0.0003",0.05,-1.2403,-0.3767
577,"b53",0.1661,0.1152,500,1.44,"0.1502",0.05,-0.06034,0.3925
578,"b03",2.0551,0.5488,500,3.74,2e-04,0.05,0.9769,3.1333
578,"b13",0.2417,0.3275,500,0.74,0.4607,0.05,-0.4016,0.8851
578,"b23",0.1809,0.2169,500,0.83,0.4047,0.05,-0.2452,0.6069
578,"b33",0.2417,0.1395,500,1.73,0.0839,0.05,-0.03249,0.5158
578,"b43",-1.3835,0.4004,500,-3.46,6e-04,0.05,-2.1702,-0.5968
578,"b53",0.168,0.1561,500,1.08,0.2824,0.05,-0.1387,0.4746
579,"b03",1.9537,0.5086,500,3.84,1e-04,0.05,0.9544,2.953
579,"b13",0.1595,0.3033,500,0.53,0.5992,0.05,-0.4364,0.7555
579,"b23",-0.08854,0.2782,500,-0.32,0.7504,0.05,-0.6351,0.458
579,"b33",0.02494,0.1091,500,0.23,0.8193,0.05,-0.1894,0.2393
579,"b43",-0.8428,0.6071,500,-1.39,0.1657,0.05,-2.0356,0.35
579,"b53",0.1614,0.1611,500,1,0.3171,0.05,-0.1552,0.478
580,"b03",1.8299,0.4708,500,3.89,1e-04,0.05,0.9049,2.7548
580,"b13",-0.03508,0.2379,500,-0.15,0.8828,0.05,-0.5025,0.4323
580,"b23",-0.01024,0.1023,500,-0.1,0.9203,0.05,-0.2111,0.1907
580,"b33",0.1259,0.1522,500,0.83,0.4087,0.05,-0.1732,0.4249
580,"b43",-0.6754,0.2198,500,-3.07,0.0022,0.05,-1.1073,-0.2435
580,"b53",0.2237,0.1563,500,1.43,0.1531,0.05,-0.08344,0.5309
581,"b03",1.8453,0.5226,500,3.53,5e-04,0.05,0.8186,2.872
581,"b13",0.4947,0.4186,500,1.18,0.2378,0.05,-0.3277,1.3172
581,"b23",-0.1167,0.1769,500,-0.66,0.5099,0.05,-0.4643,0.231
581,"b33",0.01311,0.1847,500,0.07,0.9434,0.05,-0.3497,0.3759
581,"b43",-1.4585,0.3818,500,-3.82,2e-04,0.05,-2.2087,-0.7084
581,"b53",0.3523,0.2198,500,1.6,0.1096,0.05,-0.0796,0.7843
582,"b03",1.3649,0.485,500,2.81,0.0051,0.05,0.4121,2.3177
582,"b13",-0.00246,0.3096,500,-0.01,0.9937,0.05,-0.6106,0.6057
582,"b23",-0.03468,0.1173,500,-0.3,0.7676,0.05,-0.2651,0.1958
582,"b33",0.01794,0.09224,500,0.19,0.8459,0.05,-0.1633,0.1992
582,"b43",-0.3415,0.3718,500,-0.92,0.3588,0.05,-1.0721,0.389
582,"b53",0.2116,0.2567,500,0.82,0.4101,0.05,-0.2927,0.716
583,"b03",1.8093,0.6228,500,2.91,0.0038,0.05,0.5856,3.0329
583,"b13",-0.3811,0.4163,500,-0.92,0.3604,0.05,-1.199,0.4368
583,"b23",-0.1514,0.1327,500,-1.14,0.2545,0.05,-0.4122,0.1094
583,"b33",0.1645,0.1556,500,1.06,0.2911,0.05,-0.1413,0.4702
583,"b43",-0.7602,0.3528,500,-2.15,0.0317,0.05,-1.4533,-0.06707
583,"b53",0.3586,0.2747,500,1.31,0.1924,0.05,-0.1812,0.8984
584,"b03",1.9806,0.6022,500,3.29,0.0011,0.05,0.7975,3.1637
584,"b13",0.2992,0.4992,500,0.6,0.5491,0.05,-0.6815,1.28
584,"b23",-0.8955,0.3158,500,-2.84,0.0048,0.05,-1.516,-0.275
584,"b33",0.4306,0.2655,500,1.62,0.1054,0.05,-0.091,0.9522
584,"b43",-0.8581,0.4308,500,-1.99,0.0469,0.05,-1.7044,-0.01178
584,"b53",0.527,0.2599,500,2.03,0.0431,0.05,0.01632,1.0376
585,"b03",1.6016,0.4724,500,3.39,8e-04,0.05,0.6736,2.5297
585,"b13",0.08278,0.1859,500,0.45,0.6562,0.05,-0.2824,0.4479
585,"b23",0.1515,0.2109,500,0.72,0.473,0.05,-0.2629,0.5659
585,"b33",-0.03069,0.09244,500,-0.33,0.74,0.05,-0.2123,0.1509
585,"b43",-1.0123,0.4706,500,-2.15,0.0319,0.05,-1.9369,-0.08778
585,"b53",-0.06156,0.1755,500,-0.35,0.7258,0.05,-0.4063,0.2832
586,"b03",1.5443,0.6422,500,2.4,0.0165,0.05,0.2826,2.8061
586,"b13",-0.3779,0.4415,500,-0.86,0.3924,0.05,-1.2453,0.4895
586,"b23",-0.05622,0.1288,500,-0.44,0.6628,0.05,-0.3094,0.1969
586,"b33",0.2271,0.1766,500,1.29,0.1991,0.05,-0.1199,0.5741
586,"b43",-0.4597,0.2378,500,-1.93,0.0538,0.05,-0.927,0.007507
586,"b53",0.1296,0.1434,500,0.9,0.3665,0.05,-0.1521,0.4114
587,"b03",1.4591,0.4471,500,3.26,0.0012,0.05,0.5807,2.3375
587,"b13",0.1271,0.1498,500,0.85,0.3967,0.05,-0.1673,0.4215
587,"b23",-0.07166,0.2702,500,-0.27,0.791,0.05,-0.6026,0.4593
587,"b33",0.0596,0.1835,500,0.32,0.7455,0.05,-0.301,0.4202
587,"b43",-0.5354,0.2813,500,-1.9,0.0576,0.05,-1.088,0.01728
587,"b53",0.1845,0.1096,500,1.68,0.0931,0.05,-0.03097,0.3999
588,"b03",1.6524,0.5188,500,3.18,0.0015,0.05,0.6331,2.6717
588,"b13",0.07988,0.2722,500,0.29,0.7693,0.05,-0.4549,0.6147
588,"b23",-0.1042,0.1497,500,-0.7,0.4867,0.05,-0.3983,0.1899
588,"b33",0.1625,0.09695,500,1.68,0.0943,0.05,-0.02797,0.353
588,"b43",-0.73,0.2418,500,-3.02,0.0027,0.05,-1.205,-0.255
588,"b53",0.15,0.08944,500,1.68,0.0942,0.05,-0.02573,0.3257
589,"b03",1.195,0.608,500,1.97,0.0499,0.05,0.00037,2.3896
589,"b13",0.4437,0.3968,500,1.12,0.264,0.05,-0.3358,1.2232
589,"b23",0.2303,0.2244,500,1.03,0.3053,0.05,-0.2106,0.6712
589,"b33",0.09974,0.198,500,0.5,0.6146,0.05,-0.2893,0.4887
589,"b43",-0.9765,0.371,500,-2.63,0.0088,0.05,-1.7055,-0.2476
589,"b53",-0.07799,0.1924,500,-0.41,0.6854,0.05,-0.4561,0.3001
590,"b03",1.9594,0.5244,500,3.74,2e-04,0.05,0.929,2.9897
590,"b13",0.08378,0.3811,500,0.22,0.8261,0.05,-0.6649,0.8325
590,"b23",-0.2058,0.2262,500,-0.91,0.3635,0.05,-0.6503,0.2387
590,"b33",0.2834,0.2435,500,1.16,0.2449,0.05,-0.1949,0.7617
590,"b43",-1.3992,0.5147,500,-2.72,0.0068,0.05,-2.4103,-0.388
590,"b53",0.1359,0.1827,500,0.74,0.4574,0.05,-0.2231,0.4949
591,"b03",0.4971,0.6789,500,0.73,0.4643,0.05,-0.8367,1.831
591,"b13",0.2249,0.4025,500,0.56,0.5765,0.05,-0.5658,1.0157
591,"b23",-0.04481,0.1587,500,-0.28,0.7778,0.05,-0.3566,0.267
591,"b33",-0.0695,0.1804,500,-0.39,0.7002,0.05,-0.4239,0.2849
591,"b43",-0.3728,0.4895,500,-0.76,0.4466,0.05,-1.3346,0.5889
591,"b53",-0.1789,0.3091,500,-0.58,0.5631,0.05,-0.7862,0.4285
592,"b03",1.5388,0.5559,500,2.77,0.0059,0.05,0.4466,2.6311
592,"b13",0.2747,0.3525,500,0.78,0.4362,0.05,-0.4179,0.9673
592,"b23",0.1358,0.1538,500,0.88,0.3776,0.05,-0.1663,0.438
592,"b33",0.118,0.1456,500,0.81,0.4182,0.05,-0.1681,0.4041
592,"b43",-0.9006,0.4087,500,-2.2,0.028,0.05,-1.7036,-0.09762
592,"b53",0.3671,0.234,500,1.57,0.1172,0.05,-0.09255,0.8268
593,"b03",2.2014,0.475,500,4.63,"<.0001",0.05,1.2682,3.1345
593,"b13",0.3394,0.3419,500,0.99,"0.3214",0.05,-0.3324,1.0112
593,"b23",-0.206,0.1747,500,-1.18,"0.2389",0.05,-0.5493,0.1372
593,"b33",0.1461,0.174,500,0.84,"0.4017",0.05,-0.1959,0.488
593,"b43",-1.3051,0.3947,500,-3.31,"0.0010",0.05,-2.0806,-0.5296
593,"b53",0.2261,0.1818,500,1.24,"0.2141",0.05,-0.131,0.5832
